in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,tweet_id,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,score,jpg_url,img_num,breed_p1,breed_p2,breed_p3,favorite_count,retweet_count
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,29061,6764
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,26401,4603
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,45509,9228
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,25638,4142
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,14322,2081
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,23852,4925
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,27577,4152
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,24229,3925
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,18720,3220
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,20622,3195
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,28612,4959
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,65234,16612
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,31885,9643
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,28999,5496
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,33151,7092
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,11368,2971
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,21274,4117
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,20023,2921
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,26504,5820
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,30854,6197
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,34064,5888
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,20742,4035
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,73164,16701
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,26394,5156
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,22998,4337
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,25624,5244
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,210956,63527
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,19318,2760
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,20697,3180
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,43433,9114
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,21497,3422
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,35155,6122
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,22639,3593
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,26788,4515
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,26498,5606
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,42506,10699
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,27773,4519
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,23050,3131
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,47972,9864
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,21980,4845
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,16160,2575
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,20168,3533
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,27014,5756
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,25590,3852
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,26187,4009
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,21189,3232
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,22250,2943
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,100288,41051
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,15937,2897
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,21380,4322
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,18006,2479
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,18367,3779
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,743,151
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,7333,1192
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,39913,6283
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,75373,17539
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,21552,3530
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,26005,4801
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,25717,5175
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,19624,3089
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,26055,10116
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,17831,2204
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,26569,4323
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,23902,3963
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,20806,4558
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,72612,26690
,,11/15/2015 22:32,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair. 8/10 would pet https://t.co/BLDqew2Ijj,6.66021E+17,8,10,None,None,None,None,None,0.8,https://pbs.twimg.com/media/CT4udn0WwAA0aMy.jpg,1,welsh_springer_spaniel,collie,shetland_sheepdog,24219,4390
